pred_spend,pred_prob,CustomerID,recency,frequency,monetary_sum,spend_90_days,spend_90_days_flag
356.25272,0.64835906,16817.0,185.0,60,1179.43,425.32,1.0
624.34503,0.7793946,16818.0,93.0,142,2528.47,821.1,1.0
181.77557,0.5163969,16820.0,95.0,26,497.61,0.0,0.0
141.21437,0.4616778,16823.0,227.0,38,358.38,0.0,0.0
141.21437,0.59186333,16824.0,164.0,13,222.9,237.74,1.0
141.21437,0.45635906,16825.0,185.0,11,318.7,456.48,1.0
141.21437,0.5079547,16828.0,93.0,8,128.5,0.0,0.0
141.21437,0.3689952,16829.0,156.0,11,197.22,0.0,0.0
141.21437,0.33038032,16832.0,184.0,12,199.15,0.0,0.0
201.81711,0.6988246,16833.0,259.0,32,671.29,435.24,1.0
141.21437,0.38583362,16834.0,227.0,24,413.46,0.0,0.0
141.21437,0.38569888,16835.0,128.0,10,180.85,0.0,0.0
141.21437,0.49255514,16836.0,116.0,2,91.32000000000001,160.55,1.0
485.443,0.70353866,16837.0,157.0,90,1911.74,1259.24,1.0
181.77557,0.47867155,16838.0,197.0,25,588.85,0.0,0.0
2541.9248,0.8008602,16839.0,109.0,190,10869.28,5725.07,1.0
470.69714,0.73654634,16841.0,137.0,99,1561.06,308.76,1.0
356.25272,0.5875613,16842.0,100.0,63,1264.19,0.0,0.0
2490.7808,0.8008602,16843.0,93.0,319,8809.24,1387.33,1.0
141.21437,0.43868452,16849.0,186.0,8,124.57,0.0,0.0
141.21437,0.36421615,16850.0,333.0,19,332.41,0.0,0.0
141.21437,0.43868452,16852.0,176.0,7,113.06,31.85,1.0
141.21437,0.38739318,16858.0,368.0,10,375.69000000000005,0.0,0.0
201.81711,0.5944149,16859.0,144.0,52,747.81,0.0,0.0
141.21437,0.45422357,16861.0,158.0,2,70.80000000000001,102.96,1.0
141.21437,0.40503114,16863.0,366.0,9,164.25,338.55,1.0
141.21437,0.38569888,16866.0,140.0,11,207.73999999999998,0.0,0.0
141.21437,0.61396384,16869.0,165.0,57,387.68,437.74,1.0
485.443,0.5522236,16871.0,210.0,106,2037.82,774.52,1.0
141.21437,0.5038215,16872.0,105.0,4,464.68000000000006,215.34000000000003,1.0
914.07166,0.75070494,16873.0,127.0,151,3871.4700000000003,3252.15,1.0
649.2066,0.65133655,16875.0,144.0,59,1138.2,957.33,1.0
141.21437,0.4282477,16877.0,152.0,50,188.98,664.74,1.0
279.53564,0.7287426,16880.0,99.0,140,1109.02,410.06,1.0
141.21437,0.4521396,16882.0,239.0,15,215.70000000000002,489.41999999999996,1.0
141.21437,0.53540385,16883.0,187.0,38,276.73,0.0,0.0
141.21437,0.54938275,16885.0,357.0,30,190.65,280.86,1.0
470.69714,0.6048752,16889.0,194.0,135,1578.67,0.0,0.0
234.72867,0.5968204,16891.0,95.0,131,560.14,249.56,1.0
141.21437,0.45052177,16892.0,183.0,20,102.97999999999999,422.56,1.0
141.21437,0.49774712,16893.0,366.0,45,145.93,0.0,0.0
141.21437,0.40132934,16897.0,299.0,37,289.78,0.0,0.0
228.63481,0.5467686,16898.0,177.0,103,319.46999999999997,189.34,1.0
234.72867,0.6084311,16899.0,149.0,68,510.18,771.38,1.0
443.85175,0.61571866,16902.0,116.0,44,1706.88,0.0,0.0
686.8152,0.78081125,16904.0,94.0,608,3049.07,705.2,1.0
270.8112,0.5312322,16905.0,236.0,63,853.93,2248.5,1.0
141.21437,0.58612746,16906.0,186.0,42,394.94,184.83,1.0
254.77017,0.5873778,16907.0,148.0,120,711.88,269.77,1.0
3063.4524,0.5806486,16910.0,91.0,52,111.78,1398.28,1.0
470.69714,0.6749481,16912.0,134.0,63,1558.38,1017.0,1.0
141.21437,0.36791942,16913.0,290.0,8,113.44,0.0,0.0
141.21437,0.51032853,16915.0,127.0,31,382.39000000000004,239.29,1.0
141.21437,0.6102539,16916.0,372.0,50,198.08,378.18,1.0
141.21437,0.34213677,16917.0,276.0,9,391.52,0.0,0.0
270.8112,0.71665573,16918.0,95.0,94,822.7,246.12,1.0
677.14215,0.68722516,16919.0,156.0,327,2596.45,0.0,0.0
1301.3992,0.8008602,16923.0,99.0,438,4921.51,2326.1,1.0
141.21437,0.39136705,16926.0,371.0,14,230.25,0.0,0.0
181.77557,0.4558436,16927.0,115.0,6,543.05,0.0,0.0
616.67944,0.7798817,16928.0,94.0,186,2403.55,444.04999999999995,1.0
141.21437,0.52096325,16929.0,127.0,28,428.88,866.51,1.0
686.8152,0.77134234,16931.0,103.0,601,2918.8,1685.42,1.0
141.21437,0.41994408,16933.0,239.0,20,224.73,338.5,1.0
616.67944,0.7134087,16938.0,179.0,220,2410.75,325.63,1.0
485.443,0.7111603,16940.0,169.0,186,1868.36,1181.52,1.0
392.28055,0.7567919,16942.0,136.0,197,1449.14,471.45,1.0
217.85812,0.55278987,16943.0,211.0,33,816.73,0.0,0.0
686.8152,0.77134234,16945.0,98.0,175,3007.06,1338.44,1.0
141.21437,0.34451693,16947.0,235.0,21,406.48,0.0,0.0
141.21437,0.52096325,16948.0,138.0,19,435.02,0.0,0.0
217.85812,0.5871672,16949.0,185.0,32,893.75,392.52,1.0
217.85812,0.6558202,16950.0,124.0,27,778.41,400.15,1.0
356.25272,0.6443941,16951.0,134.0,86,1277.75,0.0,0.0
141.21437,0.4045035,16952.0,109.0,16,167.61,0.0,0.0
314.66153,0.60317457,16954.0,124.0,40,1245.3799999999999,839.7,1.0
181.77557,0.4829408,16955.0,184.0,25,518.67,0.0,0.0
141.21437,0.33806944,16957.0,239.0,16,416.64,0.0,0.0
141.21437,0.52139825,16960.0,252.0,45,201.53,305.52,1.0
141.21437,0.5288862,16961.0,116.0,14,234.17,0.0,0.0
141.21437,0.4362978,16963.0,187.0,7,110.55000000000001,0.0,0.0
141.21437,0.36943695,16965.0,226.0,26,201.19,0.0,0.0
350.6893,0.5870042,16966.0,170.0,22,1486.56,668.41,1.0
141.21437,0.4922715,16967.0,189.0,21,319.02,0.0,0.0
141.21437,0.5288862,16968.0,107.0,15,253.31,186.12,1.0
141.21437,0.5884904,16969.0,134.0,32,478.96000000000004,171.45,1.0
141.21437,0.38337597,16976.0,267.0,2,251.51999999999998,0.0,0.0
181.77557,0.55520535,16979.0,147.0,19,555.65,1296.35,1.0
279.53564,0.4558727,16980.0,255.0,87,1078.96,0.0,0.0
356.25272,0.70973545,16983.0,96.0,105,1190.3,740.9499999999999,1.0
686.8152,0.7503383,16984.0,130.0,277,3226.13,1255.22,1.0
914.07166,0.66257083,16985.0,157.0,78,3578.54,1885.58,1.0
181.77557,0.58612746,16987.0,170.0,42,629.45,995.6,1.0
217.85812,0.5198202,16989.0,98.0,8,890.7,242.54999999999998,1.0
141.21437,0.43039545,16990.0,218.0,1,179.0,0.0,0.0
270.8112,0.65178174,16992.0,98.0,60,972.35,641.96,1.0
217.85812,0.59668684,16996.0,121.0,26,1041.78,415.18,1.0
201.81711,0.32404068,16997.0,288.0,12,702.0,0.0,0.0
141.21437,0.4438293,16998.0,149.0,4,295.0,0.0,0.0
804.2779,0.75784767,17001.0,91.0,122,2793.49,1196.08,1.0
217.85812,0.56795734,17002.0,215.0,30,993.52,500.21,1.0
217.85812,0.5650401,17004.0,92.0,26,1006.4,406.54,1.0
181.77557,0.58612746,17007.0,155.0,33,575.44,314.49,1.0
234.72867,0.64113337,17015.0,185.0,121,524.5,1318.06,1.0
1472.7367,0.69145685,17017.0,162.0,184,5431.28,3262.98,1.0
141.21437,0.37761343,17018.0,325.0,6,405.0,515.1,1.0
270.8112,0.4662863,17019.0,261.0,158,995.93,276.68,1.0
141.21437,0.46924457,17024.0,99.0,2,56.25,39.599999999999994,1.0
141.21437,0.40503114,17025.0,373.0,5,160.97,196.8,1.0
141.21437,0.45422357,17026.0,185.0,4,154.82999999999998,0.0,0.0
254.77017,0.59850544,17027.0,179.0,128,655.88,234.41,1.0
201.81711,0.38779598,17029.0,110.0,2,716.0,0.0,0.0
141.21437,0.5956561,17031.0,154.0,13,225.95,154.4,1.0
181.77557,0.43356854,17033.0,214.0,14,608.1,422.04,1.0
141.21437,0.3703099,17034.0,287.0,6,141.79999999999998,603.72,1.0
141.21437,0.32435507,17035.0,245.0,28,433.53000000000003,0.0,0.0
141.21437,0.5191153,17040.0,137.0,15,449.73,0.0,0.0
201.81711,0.58934987,17041.0,108.0,46,750.89,330.68,1.0
270.8112,0.7191796,17042.0,121.0,89,922.8199999999999,121.56,1.0
141.21437,0.4945077,17043.0,178.0,27,324.96999999999997,1410.21,1.0
141.21437,0.5215709,17045.0,113.0,22,339.44,0.0,0.0
201.81711,0.48497766,17046.0,157.0,22,642.02,0.0,0.0
201.81711,0.59037626,17047.0,205.0,43,749.4300000000001,351.47,1.0
217.85812,0.62801963,17048.0,117.0,43,925.35,0.0,0.0
677.14215,0.7698826,17049.0,117.0,135,2606.65,3053.33,1.0
686.8152,0.7508251,17050.0,96.0,316,3228.84,0.0,0.0
141.21437,0.5338114,17051.0,194.0,43,247.14000000000001,0.0,0.0
181.77557,0.5193449,17053.0,130.0,13,498.48,0.0,0.0
356.25272,0.6539774,17054.0,137.0,73,1207.32,149.01,1.0
217.85812,0.63106537,17058.0,199.0,49,819.66,360.23,1.0
588.0317,0.77038443,17059.0,110.0,369,2250.1,844.94,1.0
141.21437,0.38337597,17060.0,266.0,5,234.24,0.0,0.0
1042.6102,0.7425004,17061.0,110.0,79,4658.83,573.4,1.0
234.72867,0.3803811,17062.0,313.0,70,538.37,0.0,0.0
201.81711,0.5234161,17063.0,163.0,38,671.87,789.27,1.0
141.21437,0.58612746,17064.0,182.0,43,461.3,398.05,1.0
914.07166,0.7752291,17068.0,94.0,222,3539.29,1012.85,1.0
392.28055,0.64616287,17069.0,155.0,79,1495.79,1213.91,1.0
228.63481,0.5292288,17070.0,114.0,64,312.14,0.0,0.0
356.25272,0.73654634,17071.0,134.0,88,1402.42,1026.6100000000001,1.0
141.21437,0.6090111,17073.0,109.0,56,453.79,992.3,1.0
254.77017,0.6997643,17075.0,253.0,62,696.07,138.05,1.0
141.21437,0.34534693,17076.0,273.0,14,334.2,506.88,1.0
141.21437,0.35707396,17080.0,269.0,1,76.32000000000001,211.29999999999998,1.0
201.81711,0.39305857,17082.0,318.0,24,636.94,1366.91,1.0
314.66153,0.6409807,17083.0,109.0,52,1405.78,0.0,0.0
470.69714,0.7567919,17085.0,123.0,187,1566.65,0.0,0.0
356.25272,0.6769369,17088.0,182.0,77,1399.1100000000001,591.9,1.0
217.85812,0.5978774,17090.0,98.0,18,811.77,1232.18,1.0
677.14215,0.7698826,17091.0,98.0,149,2692.0,1135.76,1.0
201.81711,0.6090111,17092.0,126.0,51,633.07,1144.71,1.0
141.21437,0.47512287,17094.0,322.0,14,302.0,0.0,0.0
181.77557,0.40236455,17095.0,299.0,34,543.96,780.1999999999999,1.0
141.21437,0.5666064,17096.0,143.0,23,443.94,578.19,1.0
254.77017,0.60444754,17097.0,100.0,127,639.53,314.89,1.0
141.21437,0.5074006,17101.0,178.0,17,230.57999999999998,1391.15,1.0
141.21437,0.34325048,17102.0,261.0,1,25.5,0.0,0.0
254.77017,0.53139776,17105.0,159.0,90,665.78,0.0,0.0
1743.2273,0.7120392,17107.0,155.0,233,6334.06,4481.37,1.0
141.21437,0.54113674,17109.0,232.0,53,464.59000000000003,420.45,1.0
141.21437,0.41565827,17110.0,165.0,12,163.29999999999998,0.0,0.0
234.72867,0.5951173,17114.0,138.0,89,603.59,205.03,1.0
181.77557,0.58612746,17115.0,182.0,32,612.82,224.68,1.0
141.21437,0.36791942,17117.0,288.0,9,116.19999999999999,0.0,0.0
141.21437,0.37154067,17118.0,317.0,10,157.02,0.0,0.0
141.21437,0.3369874,17120.0,233.0,18,307.46,0.0,0.0
141.21437,0.5079547,17122.0,119.0,7,138.32,0.0,0.0
141.21437,0.45635906,17123.0,161.0,9,345.29999999999995,0.0,0.0
141.21437,0.5376858,17124.0,185.0,32,298.89,0.0,0.0
270.8112,0.64784026,17126.0,152.0,260,1004.75,0.0,0.0
141.21437,0.37486953,17128.0,334.0,14,157.09,0.0,0.0
582.75366,0.5665389,17133.0,190.0,14,2478.79,2413.4500000000003,1.0
141.21437,0.5215709,17134.0,106.0,24,425.0,0.0,0.0
181.77557,0.33333722,17135.0,289.0,21,500.55,639.18,1.0
141.21437,0.32933214,17138.0,275.0,24,380.5,0.0,0.0
1743.2273,0.8008602,17139.0,122.0,286,6851.82,3816.65,1.0
141.21437,0.32933214,17140.0,247.0,20,465.32,0.0,0.0
181.77557,0.33806944,17142.0,239.0,15,579.0,0.0,0.0
201.81711,0.58655185,17146.0,105.0,35,749.78,0.0,0.0
217.85812,0.6293305,17147.0,206.0,46,973.11,741.48,1.0
443.85175,0.51286733,17152.0,194.0,14,1689.5,0.0,0.0
141.21437,0.43868452,17155.0,177.0,9,143.3,108.39999999999999,1.0
141.21437,0.45743144,17157.0,176.0,8,161.46,157.54000000000002,1.0
201.81711,0.7000063,17158.0,232.0,39,698.55,568.42,1.0
181.77557,0.47231686,17159.0,171.0,30,528.45,1010.43,1.0
686.8152,0.77134234,17160.0,109.0,191,3001.18,516.85,1.0
392.28055,0.73654634,17162.0,131.0,89,1463.66,251.8,1.0
356.25272,0.6539774,17164.0,151.0,77,1270.42,1196.93,1.0
141.21437,0.37154067,17165.0,284.0,10,158.68,0.0,0.0
141.21437,0.44209808,17166.0,203.0,10,127.59,78.75,1.0
141.21437,0.49654645,17169.0,183.0,18,308.68,527.1,1.0
141.21437,0.44061944,17171.0,289.0,16,224.91,0.0,0.0
217.85812,0.59948754,17173.0,116.0,25,961.26,2805.34,1.0
141.21437,0.3216436,17174.0,217.0,4,59.9,0.0,0.0
237.94444,0.63708174,17175.0,141.0,56,1132.6299999999999,311.06,1.0
141.21437,0.49429178,17176.0,201.0,15,306.13,0.0,0.0
254.77017,0.49921766,17179.0,178.0,80,711.79,0.0,0.0
234.72867,0.6795025,17180.0,241.0,97,564.86,231.17,1.0
141.21437,0.38750932,17181.0,373.0,2,155.52,84.39999999999999,1.0
141.21437,0.4800865,17183.0,105.0,9,329.67,3017.64,1.0
141.21437,0.35306147,17187.0,226.0,10,203.95,0.0,0.0
443.85175,0.6320265,17188.0,164.0,56,1815.09,659.14,1.0
228.63481,0.58942306,17189.0,106.0,61,384.40000000000003,0.0,0.0
141.21437,0.5237536,17190.0,207.0,1,195.0,249.74,1.0
470.69714,0.7548472,17191.0,94.0,182,1562.96,532.17,1.0
141.21437,0.4901033,17193.0,176.0,8,448.56000000000006,1250.74,1.0
141.21437,0.39801496,17194.0,273.0,29,262.62,0.0,0.0
234.72867,0.46825382,17198.0,365.0,77,521.66,170.56,1.0
429.1059,0.6325992,17204.0,175.0,57,1564.56,0.0,0.0
392.28055,0.69200593,17211.0,180.0,141,1464.89,852.33,1.0
141.21437,0.38337597,17212.0,253.0,4,226.85,0.0,0.0
485.443,0.7202178,17213.0,141.0,99,1780.01,1001.22,1.0
234.72867,0.5484181,17214.0,249.0,68,613.67,455.45,1.0
141.21437,0.33525476,17217.0,234.0,9,113.5,0.0,0.0
270.8112,0.5460959,17218.0,214.0,138,948.58,1012.14,1.0
588.0317,0.77038443,17220.0,99.0,325,2294.98,903.27,1.0
141.21437,0.31353664,17223.0,310.0,49,426.79,0.0,0.0
141.21437,0.33044636,17226.0,308.0,21,393.49,0.0,0.0
141.21437,0.49654645,17227.0,172.0,22,473.75,465.57000000000005,1.0
254.77017,0.5243881,17228.0,207.0,82,687.58,1218.51,1.0
141.21437,0.54071313,17229.0,96.0,47,318.76,0.0,0.0
897.76965,0.43863758,17230.0,264.0,69,3638.41,0.0,0.0
485.443,0.76068944,17231.0,126.0,345,1938.72,1235.6,1.0
141.21437,0.39303127,17234.0,182.0,14,149.89000000000001,0.0,0.0
141.21437,0.38739318,17235.0,372.0,10,341.9,208.16,1.0
254.77017,0.56039727,17236.0,179.0,73,697.73,218.4,1.0
485.443,0.76068944,17238.0,136.0,341,1959.92,1784.73,1.0
141.21437,0.34648734,17239.0,312.0,15,382.5,0.0,0.0
237.94444,0.6214929,17242.0,108.0,40,1135.04,0.0,0.0
1095.7714,0.8008602,17243.0,92.0,252,4454.16,4222.69,1.0
141.21437,0.42402136,17245.0,204.0,9,171.45,0.0,0.0
228.63481,0.5292288,17248.0,120.0,69,318.65,0.0,0.0
141.21437,0.40286368,17250.0,261.0,23,162.65,221.87,1.0
141.21437,0.3561464,17251.0,362.0,39,283.28000000000003,0.0,0.0
228.63481,0.47933677,17252.0,116.0,87,353.86,0.0,0.0
141.21437,0.5123786,17255.0,299.0,38,112.46,185.95,1.0
141.21437,0.5273293,17256.0,107.0,16,240.0,0.0,0.0
234.72867,0.60121536,17259.0,148.0,124,603.37,0.0,0.0
217.85812,0.522337,17262.0,227.0,10,955.3600000000001,298.0,1.0
141.21437,0.42360532,17263.0,208.0,23,63.440000000000005,0.0,0.0
234.72867,0.60121536,17265.0,138.0,127,562.9,0.0,0.0
141.21437,0.5050427,17266.0,147.0,17,113.06,197.58,1.0
141.21437,0.5401083,17267.0,127.0,38,317.62,0.0,0.0
217.85812,0.48696676,17268.0,107.0,6,763.64,0.0,0.0
392.28055,0.6287837,17272.0,199.0,79,1409.44,739.1899999999999,1.0
270.8112,0.52859473,17277.0,227.0,69,1065.3500000000001,0.0,0.0
141.21437,0.42461985,17278.0,241.0,15,246.04,0.0,0.0
485.443,0.73654634,17282.0,130.0,94,1703.41,0.0,0.0
392.28055,0.7567919,17284.0,120.0,265,1494.1399999999999,158.44,1.0
254.77017,0.5667047,17287.0,143.0,73,702.41,361.7,1.0
201.81711,0.51490587,17288.0,207.0,26,663.7,756.03,1.0
141.21437,0.4334408,17289.0,180.0,34,167.35999999999999,777.05,1.0
181.77557,0.29474202,17291.0,308.0,1,550.8000000000001,0.0,0.0
217.85812,0.6403797,17293.0,119.0,51,867.03,1008.08,1.0
181.77557,0.5057569,17298.0,101.0,30,498.42,0.0,0.0
141.21437,0.5369541,17299.0,100.0,25,268.19,400.91999999999996,1.0
201.81711,0.6090111,17302.0,122.0,54,661.61,474.02,1.0
141.21437,0.4183861,17303.0,361.0,53,250.04,0.0,0.0
1404.9207,0.75490874,17306.0,99.0,49,6700.06,1931.25,1.0
141.21437,0.40988308,17309.0,95.0,12,82.75,0.0,0.0
181.77557,0.336203,17311.0,316.0,24,556.46,828.39,1.0
201.81711,0.4895711,17312.0,138.0,14,644.3,0.0,0.0
392.28055,0.6276451,17314.0,148.0,65,1506.92,1021.0,1.0
1065.338,0.8008602,17315.0,100.0,372,4369.04,1923.22,1.0
356.25272,0.5875613,17320.0,100.0,73,1200.6200000000001,0.0,0.0
234.72867,0.64428514,17323.0,124.0,123,537.25,383.82,1.0
201.81711,0.4299512,17324.0,331.0,17,702.23,288.0,1.0
141.21437,0.3657736,17325.0,280.0,6,96.8,0.0,0.0
141.21437,0.44061944,17329.0,315.0,16,243.36,279.75,1.0
141.21437,0.33031788,17331.0,123.0,1,175.2,0.0,0.0
141.21437,0.3122319,17334.0,302.0,11,307.02,0.0,0.0
485.443,0.613784,17337.0,151.0,543,2027.8700000000001,0.0,0.0
1301.3992,0.8008602,17338.0,114.0,569,5207.02,1436.91,1.0
141.21437,0.47121674,17339.0,94.0,9,243.36,0.0,0.0
1743.2273,0.8008602,17340.0,120.0,261,7593.65,4759.64,1.0
270.8112,0.65635157,17341.0,156.0,183,781.36,0.0,0.0
141.21437,0.40502474,17343.0,355.0,17,193.64,0.0,0.0
141.21437,0.56637985,17345.0,93.0,35,284.13,253.60999999999999,1.0
356.25272,0.7358116,17346.0,103.0,264,1266.21,1410.35,1.0
141.21437,0.5889482,17348.0,297.0,36,160.15,999.37,1.0
141.21437,0.43868452,17349.0,179.0,9,110.75,0.0,0.0
141.21437,0.49654645,17351.0,169.0,19,427.3,159.85,1.0
443.85175,0.4068636,17353.0,129.0,8,1740.0,0.0,0.0
141.21437,0.40431696,17356.0,311.0,19,178.22,0.0,0.0
598.3057,0.33013585,17358.0,303.0,59,365.85,0.0,0.0
228.63481,0.5413562,17360.0,184.0,60,330.95,254.84,1.0
141.21437,0.51198137,17361.0,186.0,17,263.92,224.28,1.0
141.21437,0.44395402,17362.0,239.0,35,312.23,0.0,0.0
677.14215,0.7708834,17364.0,137.0,224,2633.81,1847.37,1.0
616.67944,0.7134087,17365.0,169.0,255,2371.01,2430.55,1.0
141.21437,0.5101016,17367.0,238.0,34,168.4,0.0,0.0
485.443,0.67763144,17368.0,93.0,69,1635.67,277.0,1.0
141.21437,0.60688955,17370.0,92.0,17,228.06,218.12,1.0
141.21437,0.3708861,17371.0,361.0,8,97.63,326.26,1.0
270.8112,0.6555551,17372.0,166.0,201,1061.13,281.55,1.0
141.21437,0.5363485,17373.0,134.0,28,287.3,359.62,1.0
181.77557,0.3866999,17374.0,218.0,28,495.77,0.0,0.0
228.63481,0.5760075,17375.0,199.0,69,400.1,0.0,0.0
141.21437,0.3755529,17376.0,311.0,13,105.85,97.35,1.0
518.91473,0.76068944,17377.0,126.0,162,2045.38,2055.54,1.0
6159.284,0.7922844,17381.0,99.0,96,18261.65,2013.96,1.0
141.21437,0.38894114,17384.0,219.0,3,227.65,108.75,1.0
443.85175,0.4633962,17386.0,99.0,11,1697.3400000000001,989.08,1.0
217.85812,0.5948062,17388.0,131.0,13,953.0300000000001,306.53000000000003,1.0
4593.888,0.7922844,17389.0,95.0,121,9504.08,22329.6,1.0
181.77557,0.4379617,17391.0,163.0,3,508.8,0.0,0.0
228.63481,0.3982433,17392.0,306.0,62,457.91,0.0,0.0
141.21437,0.35306147,17394.0,219.0,4,203.86999999999998,0.0,0.0
1278.6714,0.6522483,17396.0,148.0,18,4801.8,2529.0,1.0
201.81711,0.58908004,17398.0,114.0,38,653.38,0.0,0.0
588.0317,0.76068944,17400.0,126.0,213,2129.96,0.0,0.0
443.85175,0.60807955,17402.0,101.0,47,1732.45,901.4,1.0
7956.725,0.7995399,17404.0,123.0,138,21004.3,10902.52,1.0
141.21437,0.5873782,17405.0,150.0,41,393.31,638.1,1.0
555.9931,0.43843788,17406.0,333.0,113,2200.42,0.0,0.0
141.21437,0.4855313,17408.0,163.0,2,32.65,0.0,0.0
217.85812,0.534191,17409.0,184.0,13,771.85,0.0,0.0
141.21437,0.5215709,17410.0,96.0,22,419.55,795.17,1.0
141.21437,0.5104613,17411.0,261.0,16,285.58,493.36,1.0
201.81711,0.5099954,17412.0,196.0,35,709.82,548.24,1.0
181.77557,0.45227277,17414.0,184.0,5,598.0,180.0,1.0
1472.7367,0.8008602,17416.0,109.0,189,5294.49,1598.93,1.0
141.21437,0.3876584,17418.0,323.0,12,167.39000000000001,296.07,1.0
677.14215,0.6910505,17419.0,143.0,131,2660.0,1566.57,1.0
141.21437,0.49654645,17420.0,171.0,21,391.51,207.32,1.0
485.443,0.747668,17422.0,93.0,101,1698.97,280.4,1.0
141.21437,0.40878686,17423.0,217.0,11,449.42,248.99,1.0
944.505,0.8008602,17426.0,91.0,226,4280.59,756.6700000000001,1.0
2541.9248,0.8008602,17428.0,110.0,252,10661.09,6595.76,1.0
181.77557,0.5884904,17429.0,128.0,39,524.9200000000001,0.0,0.0
141.21437,0.3775336,17430.0,365.0,5,112.6,153.16,1.0
141.21437,0.33263594,17431.0,313.0,43,403.3,0.0,0.0
141.21437,0.33525476,17436.0,226.0,4,122.39999999999999,93.89999999999999,1.0
141.21437,0.32933214,17438.0,253.0,17,388.45000000000005,0.0,0.0
141.21437,0.3689952,17440.0,156.0,5,186.42000000000002,0.0,0.0
485.443,0.7483309,17442.0,93.0,115,1921.69,326.87,1.0
181.77557,0.30193073,17443.0,219.0,1,534.24,0.0,0.0
686.8152,0.5447713,17444.0,147.0,135,2940.04,0.0,0.0
141.21437,0.43868452,17446.0,176.0,9,120.9,0.0,0.0
392.28055,0.7548472,17449.0,94.0,178,1497.55,1023.3100000000001,1.0
51543.137,0.8008602,17450.0,95.0,187,86461.54,108089.25,1.0
141.21437,0.5215709,17451.0,105.0,23,346.01,1375.39,1.0
234.72867,0.60230476,17454.0,192.0,61,517.53,0.0,0.0
141.21437,0.44209808,17455.0,203.0,8,131.7,0.0,0.0
141.21437,0.4046459,17456.0,365.0,17,249.86,0.0,0.0
443.85175,0.5705992,17457.0,126.0,19,1737.7,0.0,0.0
181.77557,0.49546587,17460.0,94.0,29,622.4300000000001,0.0,0.0
141.21437,0.3494453,17462.0,284.0,14,463.40999999999997,212.28,1.0
356.25272,0.6560862,17463.0,176.0,126,1245.64,650.77,1.0
141.21437,0.44755036,17464.0,158.0,9,289.96000000000004,0.0,0.0
217.85812,0.6344907,17469.0,108.0,53,1050.27,820.7,1.0
217.85812,0.6403797,17470.0,127.0,58,816.47,308.6,1.0
254.77017,0.547946,17472.0,191.0,181,710.29,0.0,0.0
141.21437,0.5369541,17481.0,93.0,19,260.63,994.96,1.0
141.21437,0.52827936,17483.0,134.0,13,274.74,139.3,1.0
141.21437,0.32933214,17486.0,261.0,24,396.87,0.0,0.0
141.21437,0.51598173,17489.0,212.0,16,208.56,168.07999999999998,1.0
141.21437,0.49654645,17490.0,176.0,18,305.2,1787.12,1.0
588.0317,0.73168695,17491.0,95.0,69,2118.11,1440.76,1.0
141.21437,0.34213677,17492.0,248.0,12,374.57,0.0,0.0
141.21437,0.4775122,17496.0,358.0,10,271.05,0.0,0.0
181.77557,0.3969047,17499.0,289.0,40,622.88,0.0,0.0
141.21437,0.3875758,17501.0,220.0,18,288.6,0.0,0.0
686.8152,0.53935313,17504.0,206.0,127,2997.0299999999997,0.0,0.0
237.94444,0.63250625,17505.0,161.0,52,1145.84,0.0,0.0
234.72867,0.41591385,17507.0,261.0,88,605.58,0.0,0.0
141.21437,0.32933214,17508.0,280.0,22,387.31,0.0,0.0
13580.408,0.8008602,17511.0,93.0,664,59375.75,31686.63,1.0
485.443,0.710583,17512.0,121.0,75,1891.9,1033.09,1.0
141.21437,0.4449762,17514.0,128.0,40,208.65,0.0,0.0
234.72867,0.6105677,17515.0,206.0,77,571.37,67.65,1.0
234.72867,0.6243116,17516.0,119.0,114,608.85,159.23,1.0
141.21437,0.3663667,17517.0,308.0,11,153.94,0.0,0.0
392.28055,0.6749481,17519.0,133.0,66,1488.0,356.02,1.0
141.21437,0.3870609,17521.0,199.0,8,159.56,563.65,1.0
270.8112,0.65589225,17522.0,138.0,67,912.25,158.45999999999998,1.0
141.21437,0.3787522,17524.0,361.0,6,145.0,0.0,0.0
141.21437,0.38739318,17525.0,359.0,9,422.70000000000005,0.0,0.0
217.85812,0.5278064,17526.0,290.0,10,872.8,323.1,1.0
181.77557,0.49546587,17527.0,109.0,25,606.62,332.75,1.0
356.25272,0.6204565,17530.0,206.0,259,1367.86,1017.14,1.0
141.21437,0.4922715,17531.0,190.0,14,296.7,0.0,0.0
141.21437,0.38723108,17535.0,280.0,13,164.4,0.0,0.0
141.21437,0.45422357,17536.0,177.0,3,76.5,0.0,0.0
234.72867,0.47117206,17537.0,303.0,61,630.7,266.92,1.0
141.21437,0.47677928,17540.0,316.0,8,268.8,310.1,1.0
141.21437,0.39801496,17542.0,269.0,25,170.75,0.0,0.0
141.21437,0.33525476,17548.0,233.0,5,103.3,0.0,0.0
141.21437,0.5228579,17550.0,197.0,42,267.16,0.0,0.0
141.21437,0.32420927,17551.0,359.0,43,306.84,0.0,0.0
141.21437,0.4775568,17552.0,372.0,13,298.52,631.89,1.0
350.6893,0.37365255,17553.0,129.0,2,1487.6,0.0,0.0
356.25272,0.6539774,17554.0,122.0,63,1249.89,702.5600000000001,1.0
141.21437,0.52933526,17555.0,334.0,49,195.45,287.81,1.0
141.21437,0.4048291,17556.0,205.0,6,157.9,0.0,0.0
217.85812,0.5441658,17560.0,94.0,26,854.95,0.0,0.0
